"id","backdrop_path","first_air_date","genre_ids","idDb","name","origin_country","original_language","original_name","overview","popularity","poster_path","vote_average","vote_count","nbr_seasons","nbr_episodes","page"
59,"/gMMnf8VRg3Z98WaFmOLr9Jk8pIs.jpg","2015-09-08","[35,10767]",63770,"The Late Show with Stephen Colbert","[""US""]","en","The Late Show with Stephen Colbert","L'acteur d'improvisation et comique Stephen Colbert laisse derrière lui son personnage ""The Colbert Report"" alors qu'il fait son retour tant attendu à la télévision. En tant qu'hôte de la franchise The Late Show redux - enregistrée au théâtre historique Ed Sullivan à New York - Colbert parle pour la première fois aux acteurs, aux athlètes, aux politiciens, aux bandes dessinées, aux artistes et aux musiciens. Les fans fidèles, cependant, seront également traités avec cohérence car Colbert reste soutenu par de nombreux membres de son équipe d'écriture et numérique de son ancienne entreprise. Jon Batiste, formé à Julliard, est le chef d'orchestre.",818.359,"/9jkThAGYj2yp8jsS6Nriy5mzKFT.jpg",6.5,215,9,1433,4
60,"/fg6M0aWG5OR0EQGx6hxisnnCMZe.jpg","2019-01-02","[10764]",84910,"The Masked Singer","[""US""]","en","The Masked Singer","",816.654,"/g2y2duCEYzCsfG4vbnTKKhUST5w.jpg",8.2,97,10,130,4
61,"/yEuepVOypBHTjVAWYkghKppJtxM.jpg","1997-03-23","[80,18,9648]",764,"Inspecteur Barnaby","[""GB""]","en","Midsomer Murders","L'inspecteur Barnaby, accompagné de son adjoint, enquêtent sur les crimes commis dans la région anglaise fictive du Midsomer...",816.563,"/yYk4Ju1A5jDGZ3jsNlicoeLni6c.jpg",7.6,246,23,136,4
62,"/xCdCsHCH7VCQqaDUPD5tG6omMsB.jpg","2003-01-26","[10767,35]",1489,"Jimmy Kimmel Live!","[""US""]","en","Jimmy Kimmel Live!","",815.66,"/hWLCBGQ2RFpjXyaKRMbL5bGEEDT.jpg",5.6,129,22,2652,4
63,"/gNPWlhUXhyWiHv9qxr57tvT0WwS.jpg","2014-10-07","[18,10765]",60735,"Flash","[""US""]","en","The Flash","Jeune expert de la police scientifique de Central City, Barry Allen se retrouve doté d'une vitesse extraordinaire après avoir été frappé par la foudre. Sous le costume de Flash, il utilise ses nouveaux pouvoirs pour combattre le crime.",810.655,"/Hrta0iq8KEQbdOpSnki2gUMowk.jpg",7.8,10678,9,184,4
64,"/xXRsKNJHTOGrs5wfYAxkbM2RiyT.jpg","2017-09-25","[18]",71712,"Good Doctor","[""US""]","en","The Good Doctor","Atteint d'un trouble du spectre de l'autisme, avec un haut niveau de fonctionnement, le Docteur en chirurgie Shaun Murphy rejoint un prestigieux hôpital de San Jose, en Californie. Isolé, il éprouve des difficultés à s'intégrer à l'équipe. Mais en mettant son incroyable don de savant au service de ses patients, ce jeune prodige finit par susciter l'admiration de ses collègues, même les plus sceptiques.",806.505,"/wa3VatSElQ5Mz4uWGggibLbpAGs.jpg",8.5,11836,6,116,4
65,"/hQmNB28ETKKWPBkdNnDbzSSgKtd.jpg","2012-01-08","[10764]",82395,"Le Tricheur","[""CA""]","fr","Le Tricheur","'Le Tricheur' est un jeu télévisé québécois diffusé depuis le 9 janvier 2012 sur le réseau TVA. Du lundi au vendredi, cinq émissions sont diffusées d'un format de 30 minutes chaque soir. L'animateur pose des questions à des personnalités, mais seulement un parmi les cinq peut voir les réponses; le tricheur change tous les soirs, permettant de faire des points. Par contre, le tricheur doit être subtil pour ne pas être repéré sinon il ne recevra pas d'argent à remettre pour sa fondation choisie.",805.616,"/voN5rAppQ9vgX3BzFRtSz3ohbmB.jpg",5,4,12,1882,4
66,"/3ysuWbjXP79zQZ546617cBhc31j.jpg","2009-11-12","[80]",40905,"SOKO Stuttgart","[""DE""]","de","SOKO Stuttgart","",804.009,"/eu50QVZd1b7itOI76oKPUR0Eqvl.jpg",6.2,6,15,353,4
67,"/oxF9YJcBJzDlpdtDG0FyfMisn1E.jpg","2002-09-26","[80,9648,10759,18]",2593,"FBI : Portés disparus","[""US""]","en","Without a Trace","Une brigade du FBI s'efforce de réunir témoignages et indices pour retrouver les personnes disparues. Le temps leur est compté car chaque heure qui passe réduit les chances de retrouver la victime.",790.842,"/nb8Je5893l6SpdRGBn68B2XABol.jpg",7.4,231,7,160,4
68,"/n04w4FxcGE6Sfe0M7zzWohKM3by.jpg","2021-10-12","[80,10765,18]",90462,"Chucky","[""US""]","en","Chucky","Lorsqu'une vieille poupée Chucky fait son apparition dans un vide-greniers de quartier, une paisible petite ville américaine se retrouve plongée en plein chaos, et une série de terribles meurtres commence à dévoiler les secrets des habitants.",782.839,"/7KbhQpg6OV2o58SoulRbEtK9HYT.jpg",7.9,3820,3,24,4
69,"/3a5k2ZuLMNhpMEZIq9hf3lCSOS.jpg","2010-09-24","[18,80]",32692,"Blue Bloods","[""US""]","en","Blue Bloods","Chez les Reagan, la ""Loi"" est une histoire de famille. Henry était commissaire général de New York, son fils Frank lui a succédé. Et la tradition perdure avec les enfants de ce dernier: Danny est inspecteur à la crim', Erin travaille au bureau du procureur et Jamie, le petit dernier, vient d'entrer dans la police. Quant à Joseph, qui était un des meilleurs inspecteurs dans les rangs de la police, sa mort pourrait être liée à la société secrète baptisée ""The Blue Templar"", regroupant des flics pourris... Les Reagan ne règnent pas sur New York, ils essaient d'y faire régner l'Ordre et la Justice.",781.238,"/ceqomvL0e1jGkJAPVWFlq2hGl7i.jpg",7.7,748,13,275,4
70,"/2sjy8Tu8PJGFQI4Foz4682qk8Mw.jpg","2002-09-23","[18,9648,80]",1620,"Les Experts : Miami","[""US""]","en","CSI: Miami","La police scientifique de Miami, le CSI, a fort à faire. Spécialisée dans les enquêtes criminelles ou les disparitions, ses membres sont tous d'éminents scientifiques qui s'appuient sur leurs connaissances en biologie, balistique, l'analyse des empreintes digitales ou encore des explosifs. Leur chef, Horatio Caine, une forte personnalité, est également spécialisé dans les affaires de déminage et d'incendies. Qu'il s'agisse du meurtre d'une famille entière, de la disparition d'étudiants ou de poseurs de bombes, l'équipe soudée travaille toujours d'arrache-pied.",775.994,"/gQOZRxFb6MHeMqQ9R6qRNMS337l.jpg",7.7,1472,10,232,4
71,"/r0Q6eeN9L1ORL9QsV0Sg8ZV3vnv.jpg","2004-11-16","[18,9648]",1408,"Dr House","[""US""]","en","House","Le docteur Gregory House, est un brillant médecin à tendance misanthrope qui dirige une équipe d'internistes au sein de l'hôpital fictif de Princeton-Plainsboro dans le New Jersey. House est un personnage arrogant, cynique, anticonformiste et asocial. Il souffre d'une claudication provenant d'une douleur chronique à la jambe droite due à un infarctus du muscle de la cuisse. Il marche avec une canne et abuse de Vicodin, un analgésique opiacé, pour soulager sa douleur.",759.58,"/2Bw00vWztWFeTFpWTuPbUMkyDCA.jpg",8.6,5863,8,177,4
104,"/9g3x5BSoBWKhzKRNuvm4xm0sExU.jpg","2001-10-16","[10765,10759,18]",4604,"Smallville","[""US""]","en","Smallville","Dans une petite bourgade qui a connu une pluie de météorites quelques années plus tôt, le jeune Clark Kent est élevé par une famille de fermiers. Contraint de cacher ses pouvoirs exceptionnels, il va apprendre à les utiliser pour aller au secours de son prochain.",722.242,"/el4r3RABoLe5Hh6U2I3OybBjrme.jpg",8.2,3761,10,216,5
105,"/17CJzNN1gEeqTvznJFMdYdmvqIg.jpg","2022-09-12","[18]",210078,"STAT","[""CA""]","fr","STAT","Quatre amis de longue date occupent des positions bien différentes au sein du personnel de l’Hôpital St-Vincent de Montréal. Ils se côtoient autant à l’intérieur de l’hôpital qu’à l’extérieur, autour de soupers bien arrosés. Le groupe d’amis est encore sous le choc du départ de François, décédé un an plus tôt dans des circonstances nébuleuses. Autour de ce noyau principal gravite une galerie de personnages tentant chacun de soulager le plus de gens possible dans des délais toujours courts.",719.149,"/i8t2DQVBv7rfJeUerVSIWGyMLqw.jpg",5.8,5,2,160,5
106,"/37KANhd8ZYBk8OAj3o10zfJzZAX.jpg","2020-04-30","[35,10765]",86248,"Upload","[""US""]","en","Upload","Dans un futur où les humains sont capables de ""s'uploader"" dans la vie après la mort, Nathan, mort prématurément, est accueilli dans sa version du paradis par une certaine Nora. Il va lui falloir s'adapter...",718.221,"/6TPGDrU9MyWbn2TpggJphVAVXiq.jpg",8,1022,3,25,5
107,"/or0E36KfzJYZwqXeiCfm1JgepKF.jpg","2011-06-23","[18]",37680,"Suits, avocats sur mesure","[""US""]","en","Suits","Avocat très ambitieux d'une grosse firme de Manhattan, Harvey Specter a besoin de quelqu'un pour l'épauler. Son choix se porte sur Mike Ross, un jeune homme très brillant mais sans diplôme, doté d'un talent certain et d'une mémoire photographique très précieuse. Ensemble, ils forment une équipe gagnante, prête à relever tous les défis. Mike devra cependant user de toutes les ruses pour maintenir sa place sans que personne ne découvre qu'il n'a jamais passé l'examen du barreau.",713.699,"/tVqvztjig1o001EAAZs9wCs3bV6.jpg",8.2,4535,9,134,5
108,"/aDBRtunw49UF4XmqfyNuD9nlYIu.jpg","2016-01-25","[80,10765]",63174,"Lucifer","[""US""]","en","Lucifer","Lassé d’être le Seigneur des Enfers, le diable s’installe à Los Angeles où il ouvre un nightclub et se lie avec une policière de la brigade criminelle...",702.07,"/tU34L2zd8sWxypSxAwg01mksLdq.jpg",8.5,13949,6,93,5
109,"/3Id4UGssefRUWLdsh8MXx0nnxst.jpg","2010-11-26","[16,10765,10759]",33217,"La Ligue des Justiciers : Nouvelle génération","[""US""]","en","Young Justice","Beaucoup de membres de la Ligue de Justice, les plus grands Super Héros de la Terre, vivent des aventures en solo, et sont souvent accompagnés d'un jeune protégé. Un jour, les jeunes Partenaires (Robin, Aqualad...) sont tous invités à visiter le quartier général de la Ligue, le Hall de Justice.  A peine ont-ils commencé ladite visite qu'une menace oblige leurs mentors à quitter les lieux, leur interdisant de quitter le Hall de Justice pour leur propre sécurité. Mais lorsque les jeunes héros découvrent une seconde menace, que leurs mentors n'ont pas remarquée en raison de la première qui les accapare, ils décident de prendre les choses en main...",696.118,"/y6oejQ0RGFZYILobsvze8F0xWEY.jpg",8.5,993,4,98,5
110,"/tc1YJLMCMFyvA1OsFyzMMJ2wIfL.jpg","1954-10-07","[18,9648]",12447,"Climax!","[""US""]","en","Climax!","",674.273,"/fO9xn3sIVQHs5ap4gUnQ4AacONE.jpg",2.9,7,4,166,5
111,"/ej5VNvBy4VqCqsuamY4oe4EiwFb.jpg","2010-09-20","[80,18,10759]",32798,"Hawaii 5-0","[""US""]","en","Hawaii Five-0","Le détective Steve McGarrett se rend à Oahu pour enquêter sur l'assassinat de son père. Une fois sur place, le gouverneur le persuade de rester et rejoindre l'unité des forces spéciales, qui combat le crime à Hawaii...",654.929,"/xqLE211jKGDQL1rLyjjqGR79Utp.jpg",7.7,1545,10,240,5
112,"null","2005-09-05","[18,35]",36361,"Ulice","[""CZ""]","cs","Ulice","",648.309,"/3ayWL13P1HeRnyVL9lU9flOdZjq.jpg",2.5,15,19,3877,5
113,"/5qNlwCIPJm4RkO3MnxfPnnwB310.jpg","1962-09-20","[80,9648,18]",21728,"Suspicion","[""US""]","en","The Alfred Hitchcock Hour","Suite d' ""Alfred Hitchcock présente"", cette série est une anthologie de petites histoires noires.",647.058,"/1VXTfckVsiNRqhWs9fdozyljuGy.jpg",7.9,49,3,93,5
114,"/nTmkBpKgQB2WFrC5PPEI244FMzA.jpg","2010-10-16","[10764]",33982,"मास्टरशेफ इंडिया","[""IN""]","hi","मास्टरशेफ इंडिया","",645.992,"/fcLmRLfztpheZ9N95vHOHHr3sQI.jpg",6.5,2,8,321,5
115,"/mlAzs3tyl5253roHi6eIRbeuONN.jpg","1989-07-05","[35]",1400,"Seinfeld","[""US""]","en","Seinfeld","Dans son propre rôle de comique, le bavard Jerry Seinfeld mène une vie qui ne le gâte pas tout le temps, notamment à cause des femmes. Avec son collaborateur malhonnête et son voisin loufoque, Jerry analyse toutes les petites choses du quotidien et les absurdités de la société.",644.04,"/jHd9QpsMGphze97dwK8bRQAAOcs.jpg",8.3,1703,9,180,5
116,"/2OMB0ynKlyIenMJWI2Dy9IWT4c.jpg","2011-04-17","[10765,18,10759]",1399,"Game of Thrones","[""US""]","en","Game of Thrones","Il y a très longtemps, à une époque oubliée, une force a détruit l'équilibre des saisons. Dans un pays où l'été peut durer plusieurs années et l'hiver toute une vie, des forces sinistres et surnaturelles se pressent aux portes du Royaume des Sept Couronnes. La confrérie de la Garde de Nuit, protégeant le Royaume de toute créature pouvant provenir d'au-delà du Mur protecteur, n'a plus les ressources nécessaires pour assurer la sécurité de tous. Après un été de dix années, un hiver rigoureux s'abat sur le Royaume avec la promesse d'un avenir des plus sombres. Pendant ce temps, complots et rivalités se jouent sur le continent pour s'emparer du Trône de fer, le symbole du pouvoir absolu.",641.965,"/3YSdxdhhdCDlMs88RhvjhDLX4CA.jpg",8.4,22059,8,73,5
117,"/rxnschfLZf3ZPRiIa6oBBMtY7hF.jpg","1995-09-23","[18,10759]",4376,"JAG","[""US""]","en","JAG","Pilote de l'US Navy, le lieutenant Harmon Rabb est rattaché au JAG (Juge-Avocat Général) à la suite d'un accident d'avion.

Désormais avocat, il est chargé de gérer les conflits judiciaires internes à la Navy.",638.333,"/zPyHpkJZ5O08lbgrQQIROXtb3xz.jpg",7.3,304,10,227,6
118,"/1vpmGGDaW4aUGKCfQTV0ygAPtBu.jpg","1993-09-10","[10765,9648,80]",4087,"X-Files : Aux frontières du réel","[""US""]","en","The X-Files","Fox Mulder est un agent du FBI. Attiré par les phénomènes paranormaux et les croyances parfois irrationnelles, il s'intéresse aux affaires non classées, certaines relevant du paranormal. On lui adjoint une partenaire, Dana Scully, médecin et beaucoup plus adepte de la logique cartésienne. Mulder, obsédé par la disparition de sa sœur, est persuadé qu'elle a été enlevée par des aliens. Les deux agents vont ainsi entrevoir les grandes lignes de complots et autres théories de la conspiration...",638.08,"/eP4OS57gbqiOIvVAnCs8T4rz5t4.jpg",8.4,2765,11,218,6
119,"/l0qVZIpXtIo7km9u5Yqh0nKPOr5.jpg","1994-09-22","[35]",1668,"Friends","[""US""]","en","Friends","Les péripéties de 6 jeunes newyorkais liés par une profonde amitié. Entre amour, travail, famille, ils partagent leurs bonheurs et leurs soucis au Central Perk, leur café favori...",634.785,"/2koX1xLkpTQM4IZebYvKysFW1Nh.jpg",8.4,7272,10,228,6
120,"/2FEIbHSL9NIDXtDnPzmj2yzCAwO.jpg","2018-10-16","[80,18]",79744,"The Rookie : Le flic de Los Angeles","[""US""]","en","The Rookie","Lorsque sa femme le quitte et que son fils part à la fac, John Nolan, la quarantaine, est à un tournant de sa vie et décide de réaliser un vieux rêve : devenir flic ! Il part vivre à Los Angeles et se retrouve, malgré son âge, un bleu parmi les bleus...",631.283,"/dIxvlQczm4Jn7RpXhm0CzyN21IK.jpg",8.3,1461,5,98,6
121,"/pkKUW6wk2yfPc66YF7647ARi6uv.jpg","2009-10-05","[10764]",114439,"Let's Make a Deal","[""US""]","en","Let's Make a Deal","",626.458,"/pgtvpEKsSW2dwVwEnXgiw72I03V.jpg",5.6,10,15,1710,6
122,"/mkxcigG5i0vKc3kWddJxYB5vMoq.jpg","2017-09-04","[35,10767]",103960,"Richard Osman's House of Games","[""GB""]","en","Richard Osman's House of Games","",621.075,"/g1D2iBtf39IdPGBNB6Nsy6oJRXr.jpg",6,18,7,550,6
123,"/2vbE9ajftJ7dkqUAyxDS0WFILx8.jpg","2010-09-06","[16,35]",31132,"Regular Show","[""US""]","en","Regular Show","La série se focalise sur deux compères, un geai bleu nommé Mordecai et un raton-laveur nommé Rigby, tous deux employés dans un parc. Leurs tentatives pour s'amuser plutôt que de travailler les entraînent dans des mésaventures souvent surréalistes...",615.941,"/mS5SLxMYcKfUxA0utBSR5MOAWWr.jpg",8.6,1804,8,257,6
124,"/k1FVoLHTV9gJZBIE1Z4nMeQthuE.jpg","1982-01-16","[10767]",95226,"Champs-Élysées","[""FR""]","fr","Champs-Elysées","Champs-Élysées est une émission de variétés de la télévision française présentée par Michel Drucker puis par Laurent Ruquier et diffusée en direct à partir du 16 janvier 1982 à juin 1985 et de janvier 1986 jusqu'au 29 juin 1990 tous les samedis soir sur Antenne 2 et de façon irrégulière sur France 2 du 13 novembre 2010 au 11 mai 2013. L'émission doit son nom au fait qu'elle est réalisée en direct du Pavillon Gabriel, situé avenue Gabriel, le long de l'avenue des Champs-Élysées à Paris. L'indicatif musical du générique de l'émission a été composée par Jean-Pierre Bourtayre et Jean-Claude Petit. La chorégraphie du générique a été composée par Redha.",598.158,"/uA6Waea7ozD7OEXNGaSqPtydPdd.jpg",6.7,3,13,293,6
125,"/4FqKFhF4BrNsrK3EdRpVJofVqCp.jpg","1993-09-16","[35]",3452,"Frasier","[""US""]","en","Frasier","Psychiatre à la radio, Frasier Crane, voit ses petites habitudes bouleversées lorsqu’il accepte d’accueillir son père chez lui. Divorcé et maniaque, cet homme de quarante ans est habitué à vivre seul et n’aime pas que l’on dérange sa petite routine. Cependant il ne peut mettre à la porte son père handicapé (policier blessé en service) et les deux hommes sont obligés de cohabiter tant bien que mal. Mais la communication n’est pas bonne, père et fils ont du mal à extérioriser leurs sentiments et les discussions finissent bien souvent en disputes.

Pour s’éloigner de cette ambiance tendue, Frasier aime retrouver son frère Niles autour d'un café, pour philosopher sur l'existence et critiquer son entourage. Niles est un personnage snob et intolérant, peu disposé à faire des sacrifices.",597.933,"/gYAb6GCVEFsU9hzMCG5rxaxoIv3.jpg",7.6,673,11,264,6
126,"/zHA6kd8INvqMfGR9vDrn1GATKxs.jpg","2006-07-07","[35,18,9648]",1447,"Psych : Enquêteur malgré lui","[""US""]","en","Psych","Fils de policier, Shawn Spencer a toujours appris à observer et noter les moindre détails. Lorsqu'il est accusé d'un crime à tort, il convainc la police qu'il a des pouvoirs psychiques et les aide à résoudre des affaires...",596.252,"/fDI15gTVbtW5Sbv5QenqecRxWKJ.jpg",7.9,680,8,120,6
127,"/yCUmQNxD7hmZnS3FxCf4nn6x5FP.jpg","1975-10-20","[10763]",1655,"PBS NewsHour","[""US""]","en","PBS NewsHour","",593.208,"/n2ENKd1fKB1v12c9rCwFpjMz3mr.jpg",5.3,43,13,2591,6
128,"/rX5hvSRB2k4YoIvRg6Zky52rWk0.jpg","2016-10-02","[10765,37]",63247,"Westworld","[""US""]","en","Westworld","À Westworld, un parc d'attractions dernier cri, les visiteurs paient des fortunes pour revivre le frisson de la conquête de l'Ouest. Dolores, Teddy et bien d'autres sont des androïdes à apparence humaine créés pour donner l'illusion et offrir du dépaysement aux clients. Pour ces derniers, Westworld est l'occasion de laisser libre-cours à leurs fantasmes. Cet univers bien huilé est mis en péril lorsqu'à la suite d'une mise à jour, quelques robots commencent à adopter des comportements imprévisibles, voire erratiques. En coulisses, l'équipe, qui tire les ficelles de ce monde alternatif, s'inquiète de ces incidents de plus en plus nombreux. Les enjeux du programme Westworld étant énormes, la Direction ne peut se permettre une mauvaise publicité qui ferait fuir ses clients. Que se passe-t-il réellement avec les androïdes ré-encodés ?",592.253,"/iblRK215A0oz3ewTtIIXO9XcW1N.jpg",8.1,4999,4,36,6
129,"/u98PeujOJCXCowph9mxRzo9Nw1s.jpg","2000-10-15","[35]",4546,"Larry et son nombril","[""US""]","en","Curb Your Enthusiasm","Le moindre petit imprévu suffit à transformer en cauchemar la vie sereine que mène le producteur hollywoodien David Larry aux côtés de son épouse Cheryl.",591.798,"/ROIKPTBItqNNeob70wGW7SbrMR.jpg",8.1,637,11,110,6
130,"/5mXZ0sdVPfj4bSkhPSWwTX2LcM5.jpg","1997-07-27","[10765,10759,9648]",4629,"Stargate SG-1","[""CA"",""US""]","en","Stargate SG-1","Grâce aux travaux de l'archéologue Daniel Jackson, l'armée américaine est parvenue à maîtriser le fonctionnement de la porte des étoiles, un portail permettant de visiter d'autres mondes, aux confins de la galaxie. L'équipe SG-1, composée de Daniel et de deux militaires, Samantha Carter et Jack O'Neill, s'adjoint les services d'un alien rebelle, Teal'c. Ce dernier a trahi les Goa'ulds, des extraterrestres qui se font passer pour des dieux, et espère que les Terriens l'aideront à combattre la tyrannie sur les planètes occupées par ses anciens maîtres. Ce derniers, qui ont autrefois assujetti les Terriens en prenant l'apparence de dieux égyptiens, grecs ou nordiques, n'entendent pas se laisser faire...",590.804,"/qpLbAe2eTHxtv6CxcyB9vgrgsq1.jpg",8.2,1383,10,214,6
131,"/coHpOy9OJyFiHWeH36cSHMpLUHC.jpg","2003-09-22","[35,18]",2691,"Mon oncle Charlie","[""US""]","en","Two and a Half Men","La vie d'un riche célibataire est bouleversée lorsque son frère divorcé et son neveu de dix ans débarquent dans sa propriété de Malibu. Malgré leurs différences, les deux frères décident de cohabiter pour offrir un foyer au jeune Jake.",588.738,"/A9QDK4OWpv41W27kCv0LXe30k9S.jpg",7.5,2866,12,262,6
132,"/jO803koX4pYjGuxjOkLytCusuJm.jpg","2010-11-08","[10767,35,10763]",32415,"Conan","[""US""]","en","Conan","Une émission-débat de fin de soirée, animée par Conan O'Brien.",585.986,"/kp8SWb4z0PTi1oXd8xTgy1LlkOK.jpg",7.1,202,11,1510,6
133,"/75ZH6Pd3ocOsJwKuWKWJPmdY2Gs.jpg","1962-10-04","[10759,80,18,9648]",4333,"Le Saint","[""GB""]","en","The Saint","Surnommé « le Saint » en raison de ses initiales, Simon Templar est un détective amateur au charme irrésistible qui traque les criminels à travers le monde.",585.7,"/53iNvdbKokcRC7FKw6GR2ngPAPb.jpg",7.2,92,6,118,6
134,"/iNt4CmfX70UlqFG6Ixxnhto3IOA.jpg","2015-03-12","[10767]",72649,"Hot Ones","[""US""]","en","Hot Ones","",582.599,"/4uudasFgKCVQFNGqfanD6wEGVS1.jpg",7.3,36,22,319,6
135,"/ZScPtd5LUfCXohdaSdmDpLRvc1.jpg","2019-03-04","[10764]",87362,"Alla mot alla med Filip och Fredrik","[""SE""]","sv","Alla mot alla med Filip och Fredrik","",577.221,"/hzuvck8dK9p8bYqk2vTac0ERfPu.jpg",7.8,5,10,576,7
136,"/xHkOKPUe3ioXyPIe5odyL6o6cp4.jpg","2018-06-20","[37,18]",73586,"Yellowstone","[""US""]","en","Yellowstone","Dans le Montana, la famille Dutton possède le plus grand ranch des États-Unis près du parc national de Yellowstone. Menée par le patriarche John, la famille se bat contre des politiciens et des promoteurs immobiliers.",572.123,"/peNC0eyc3TQJa6x4TdKcBPNP4t0.jpg",8.2,1808,5,47,7
137,"/jgb9xICHFX8wTGQ75js4uNbttQs.jpg","2015-10-26","[18,10765,10759]",62688,"Supergirl","[""US""]","en","Supergirl","Les aventures de Kara Zor-El, la cousine de Superman. À 24 ans, après seulement quatre années passées sur Terre, la jeune femme se sent impuissante face à ses pouvoirs extraordinaires qu'on lui a appris à ne pas utiliser. Mais un désastre inattendu va la forcer à les révéler et c'est ainsi qu'elle commence à aider les habitants de sa ville, qui ne tardent pas à la surnommer Supergirl...",561.472,"/vqBsgL9nd2v04ZvCqPzwtckDdFD.jpg",7.3,3995,6,126,7
138,"/oUptXLKYtcPqJSuvWFz84qlJwYf.jpg","2002-07-12","[35,80,18,9648]",1695,"Monk","[""US""]","en","Monk","Il est aussi ingénieux que névrosé et sujet à des troubles obsessionnels compulsifs. Tony Shalhoub, lauréat d’un Emmy et d’un Golden Globe, incarne le détective Adrian Monk, déclaré inapte à accomplir son devoir et cependant très demandé comme consultant de la police sur les cas les plus épineux. Et tout en combattant le crime, Monk mène également une lutte sans merci contre pratiquement toutes les phobies que connait l’humanité.",561.066,"/dH3S3o9uPgbeTgllRybStDrFKAI.jpg",7.9,901,8,125,7
139,"/4oAB2qs7lwfhw1BaUmp7xkryM7E.jpg","2002-01-09","[80]",41149,"Die Rosenheim-Cops","[""DE""]","de","Die Rosenheim-Cops","",552.086,"/kAhi0xY6gIEMvHtmChC44pBwOWG.jpg",6.8,18,23,546,7
140,"/d7cH4zt3xoqRQnLqYXMPOrUz5k3.jpg","1971-09-15","[80,18,9648]",873,"Columbo","[""US""]","en","Columbo","Le lieutenant Columbo fait partie de la brigade criminelle de Los Angeles (Los Angeles Police Department). Sa particularité, il n’a aucune arme et conduit une vieille Peugeot 403.

Le lieutenant Columbo, vêtu de son vieil imperméable élimé et de costumes froissés, donne l'impression d'être un naïf et tête en l’air, son apparence nonchalante incite souvent les coupables à le sous-estimer.

Guidé par son flair infaillible, son grand sens du détail et à son ingéniosité, il arrive toujours à faire la lumière sur le crime commis.",549.016,"/2JCD8vab3fircOU8cM2HJCxfv4I.jpg",8,576,10,67,7
141,"/vJIdVmdZevYauXkbQqSUTZlN4Kr.jpg","1961-09-27","[18]",17362,"Dr. Kildare","[""US""]","en","Dr. Kildare","",547.549,"/1zJFzPsnC3ih1sdY25XbHactXiB.jpg",5.2,14,5,191,7
