"id","backdrop_path","first_air_date","genre_ids","idDb","name","origin_country","original_language","original_name","overview","popularity","poster_path","vote_average","vote_count","nbr_seasons","nbr_episodes","page"
142,"/rTx71KosAngE7Jb8ye9qfGSzwen.jpg","1963-09-17","[10759,18,9648]",10083,"Le Fugitif","[""US""]","en","The Fugitive","Accusé à tort du meurtre de sa femme, le docteur Richard Kimble est condamné à mort par la Cour Suprême des Etats-Unis. Lors de son transfert dans une autre prison en fourgon cellulaire, un accident se produit et Kimble en profite pour s'échapper, bien déterminé à retrouver le meurtrier d'Helen. Ce dernier est identifiable grâce à une prothèse qu'il porte en guise de bras droit.Mais Kimble est un homme traqué, recherché par toutes les polices, et spécialement par le lieutenant Philip Gerard, bien déterminé à le retrouver pour le livrer à la justice.",544.714,"/lvcuUQE6uS0VxFB6OXTerewYSh6.jpg",7.1,45,4,120,7
143,"null","1961-12-11","[35,10767]",10536,"The Mike Douglas Show","[""US""]","en","The Mike Douglas Show","",542.331,"null",5.3,4,21,394,7
144,"/9AeiA1XtP5sel2tAf9LaGeUjhDb.jpg","2013-09-17","[35,80]",48891,"Brooklyn Nine-Nine","[""US""]","en","Brooklyn Nine-Nine","La vie au sein du commissariat de police de Brooklyn n'est pas de tout repos : une pléiade d'inspecteurs un poil loufoques doivent jongler entre leur mission de protéger et servir les habitants de la ville, leur vie personnelle et surtout celle du bureau.",541.694,"/hgRMSOt7a1b8qyQR68vUixJPang.jpg",8.2,2923,8,152,7
145,"/nf3Vlxm3C9U1aKUUQHmKFZmxPSc.jpg","2014-08-09","[18,10765]",56570,"Outlander","[""US""]","en","Outlander","Les aventures de Claire, une infirmière de guerre mariée qui se retrouve accidentellement propulsée en pleine campagne écossaise de 1743. Elle se retrouve alors mêlée à des histoires de propriétés et d'espionnage qui la poussent à prendre la fuite et menacent sa vie. Elle est alors forcée d'épouser Jamie, un jeune guerrier écossais passionné qui s'enflamme pour elle et la conduit à être déchirée entre fidélité et désir, étant partagée entre deux hommes dramatiquement opposés et deux vies irréconciliables.",539.913,"/yq2O5h2fIEVurWEmnOvlPXoFRcX.jpg",8.2,2419,8,83,7
146,"/qO8uNvhYrBRKKWZLUdHrvwuuQpG.jpg","2021-02-23","[10765,18]",95057,"Superman & Loïs","[""US""]","en","Superman & Lois","Les aventures du couple Superman / Lois Lane alors qu'ils tentent de mener de front une vie professionnelle agitée et une vie familiale qui l'est au moins tout autant en tant que jeunes parents...",536.27,"/vlv1gn98GqMnKHLSh0dNciqGfBl.jpg",8.1,2134,4,43,7
147,"/a1axm2xRYGB35X406AMI51IrhYp.jpg","2012-10-10","[18]",44006,"Chicago Fire","[""US""]","en","Chicago Fire","La série se déroule de nos jours à Chicago, aux États-Unis et suit les membres d'une caserne des sapeurs-pompiers de la ville : la caserne 51. Elle se concentre aussi bien sur l'aspect professionnel du métier que sur la vie sociale des différents personnages. La vie au sein de la caserne, les émotions des personnages ainsi que les différents problèmes qu'ils rencontrent sont au centre de l'histoire, le tout agrémenté de nombreuses interventions qui donnent la part d'action à l'histoire.",533.456,"/h4CBBtjbGBhgpulhoQvoEaOG8yf.jpg",8.4,2026,11,239,7
148,"/a4doyPOabvQor0RGkWdhVENAR3G.jpg","2011-10-05","[18,9648,10765]",1413,"American Horror Story","[""US""]","en","American Horror Story","À chaque saison, son histoire. American Horror Story nous embarque dans des récits à la fois poignants et cauchemardesques, mêlant la peur, le gore et le politiquement correct. De quoi vous confronter à vos plus grandes frayeurs !",533.374,"/4nCnsAtM5yWEnK31VO9h2uymKP5.jpg",8.1,5239,12,130,7
149,"/iq4BjyVsDxzg24XnjoGP0Xi2Tz5.jpg","1957-09-21","[9648,18,80]",4177,"Perry Mason","[""US""]","en","Perry Mason","La série met en scène les affaires traitées par Perry Mason, célèbre avocat de Los Angeles.",531.513,"/zk2RBhWyrbI6gXfN4zueagq1nZT.jpg",7.7,105,9,271,7
150,"/m0bV3qBiJBBlpFaaKjwHo13MVjm.jpg","2005-01-03","[35,10767]",14981,"The Late Late Show with Craig Ferguson","[""US""]","en","The Late Late Show with Craig Ferguson","",529.277,"/gGC7zSDgG0FY0MbM1pjfhTCWQBI.jpg",6.9,80,11,2057,7
151,"/nMASWgNCBlb3FW6bLYEOsm0UZL0.jpg","1987-09-28","[10765,10759,18,9648]",655,"Star Trek : La nouvelle génération","[""US""]","en","Star Trek: The Next Generation","Cette série raconte les aventures, au XXIVe siècle, du vaisseau USS Enterprise (NCC-1701-D), commandé par un capitaine d'origine française, Jean-Luc Picard, et de son équipage.",528.673,"/6SCYWrBsB2MSSvESNPyXcxNCbkg.jpg",8.4,1291,7,176,7
152,"/slVhck5n2GwlgPFWKJGfqiYyzCd.jpg","2005-03-24","[35]",2316,"The Office","[""US""]","en","The Office","Le quotidien d'un groupe d'employés de bureau dans une fabrique de papier en Pennsylvanie. Michael Scott, le responsable régional, pense être le mec le plus drôle du bureau. Il ne se doute pas que ses employés le tolèrent uniquement parce que c'est lui qui signe les chèques. S'efforçant de paraître cool et apprécié de tous, Michael est en fait perçu comme étant pathétique...",526.051,"/2dApsoX4bd98szjrbj5i3syYOh2.jpg",8.6,3502,9,186,7
153,"/w6H16UchlNJ4Okiu1Qasa0btOAk.jpg","2018-01-03","[18,80,10759]",75219,"9-1-1","[""US""]","en","9-1-1","Du service d'appels d'urgences 911 aux pompiers, secouristes ou policiers, tous ces intervenants sont constamment sous pression, confrontés quotidiennement à des situations stupéfiantes, effrayantes, et parfois même choquantes. S'ils ont pour mission de voler au secours des personnes en danger, ces héros de l'ombre doivent aussi trouver le temps de résoudre les problèmes de leurs propres vies...",524.321,"/4zTmsU7RUOyFc7HqGd9EJprRNaC.jpg",8.2,2193,6,96,7
154,"/wufW6p9oRC38MnYW7lmUlsTUak8.jpg","2019-11-01","[18,10765,10768]",87917,"For All Mankind","[""US""]","en","For All Mankind","Ce qu'il se serait passé si la course à l'espace, à l'échelle mondiale, en pleine guerre froide, ne s'était jamais arrêtée...",520.269,"/fwU65YHkNbXpyNVtxGSpDOScMW1.jpg",7.7,516,4,40,8
155,"/jR4GKwQADfOQ2twiUtTmWpsUJVi.jpg","1995-12-05","[10764]",40605,"Die Harald Schmidt Show","[""DE""]","de","Die Harald Schmidt Show","",520.241,"/lQcE1AzjDP5zJRUW76PMRn7ai9W.jpg",7,14,14,1369,8
156,"/oS3nip9GGsx5A7vWp8A1cazqJlF.jpg","2011-10-28","[18,9648,10765]",39351,"Grimm","[""US""]","en","Grimm","L'inspecteur Nick Burkhardt apprend qu'il est le dernier de l'illustre lignée des Grimm : des êtres qui protègent les humains des monstres échappés des contes de fées.",519.642,"/9HLeuLgSbxsczYxrvtoHWqBSDTU.jpg",8.3,2906,6,122,8
157,"/bFVx0ydejF6NE8SEAVz95ns0o6A.jpg","2011-01-09","[18,35]",34307,"Shameless","[""US""]","en","Shameless","Pour les enfants Gallagher, la vie est tout sauf un long fleuve tranquille... Fiona, l'aînée, âgée de 20 ans, élève du mieux possible sa soeur et ses quatre frères. Leur mère, Monica, les a abandonnés pour refaire sa vie avec une femme. Quant à leur père, Frank, paumé, chômeur et alcoolique, il dilapide l'argent des allocations familiales...",518.946,"/mh0FPpfzEygHy4fE1v6ZSYlm07m.jpg",8.2,2301,11,134,8
158,"/e3n5q7RB47R8px3EN1ZXhC5kyLq.jpg","1995-03-26","[18,10765]",21561,"Au-delà du réel : L'aventure continue","[""US""]","en","The Outer Limits","Ceci n'est pas une défaillance de votre téléviseur... Difficile de décrire une anthologie brièvement : ce serait comme de vouloir faire un panorama de plus de 150 œuvres de science-fiction et de fantastique, en quelques paragraphes. Ici, malgré des moyens techniques résolument modernes, fi des effets spéciaux: les intrigues portent sur des thèmes sociaux et/ou psychologiques plus que sur du grand spectacle. Au travers de ses sept saisons, Au-delà du réel, l'aventure continue s'est appliquée à traduire, au plus près de l'esprit de la série des années 60, l'âme humaine, ses peurs, ses failles, ses zones d'ombres, ses excès, ses folies... On y retrouve une quantité impressionnante d'acteurs, de réalisateurs, de scénaristes, ayant prouvé ou prouvant encore au petit écran, leur talent.",516.103,"/w0vFKs1EK0M04v2lXBFtlhczUKU.jpg",7.9,176,7,153,8
159,"/hNkoafDHaWyeh6UV0ih5pPQ0CmR.jpg","2013-01-14","[18,36]",63252,"Amar es para siempre","[""ES""]","es","Amar es para siempre","",514.58,"/lwnQn72X1i1Wwxm2tdCKXmBj91g.jpg",4.7,3,12,421,8
160,"/e9n87p3Ax67spq3eUgLB6rjIEow.jpg","2005-09-13","[80,18]",1911,"Bones","[""US""]","en","Bones","Temperance Brennan est une anthropologue hautement qualifiée qui travaille à l'Institut Jeffersonian. En examinant les squelettes de personnes décédées, elle est capable d'en reconstituer la vie et les circonstances de la mort. De telles capacités n'échappent pas au FBI qui fait appel à ses services dans le cadre d'affaires criminelles lorsque les méthodes traditionnelles d'identification des corps ne donnent rien. Temperance travaille en collaboration avec l'agent spécial Seeley Booth, ancien sniper de l'armée qui se méfie de la science et des scientifiques.",513.011,"/jY8jLmNzWEsnHlTuI5FSzAb1ouo.jpg",8.3,2910,12,246,8
161,"/5TpptGoxVVght2n6oz8QJklmSTu.jpg","1989-03-26","[10765,10759,18]",4018,"Code Quantum","[""US""]","en","Quantum Leap","Samuel Beckett, dit Sam, est un brillant docteur qui va réussir à fabriquer une machine à remonter le temps. Un jour, il va se retrouver piégé par cette machine. Il va, en effet, passer dans le corps d’une personne différente à chaque épisode. Et ce n’est qu’en réglant les problèmes de cette personne qu’il sortira de son corps ! Il peut à chaque fois se retrouver dans la peau de n’importe qui, que ce soit un jeune homme de 20 ans dans les années 1960 ou une vieille femme de 60 ans dans les années 1980 ! Pour ce faire, il est aidé par Al, un élégant hologramme armé de Ziggy, un petit ordinateur capable de déterminer la situation du voyageur malgré lui. Série culte des années 1980, Code Quantum fut une véritable réussite, qui s’arrêta aux USA au bout de cinq saisons sur la NBC en 1993.",506.498,"/1969fw0KkFGfFK6z1RwrehXNOG3.jpg",8.1,619,5,97,8
162,"/vNnLAKmoczRlNarxyGrrw0KSOeX.jpg","2012-10-10","[80,18,9648,10759]",1412,"Arrow","[""US""]","en","Arrow","Les nouvelles aventures de Green Arrow/Oliver Queen, combattant ultra efficace issu de l'univers de DC Comics et surtout archer au talent fou, qui appartient notamment à la Justice League. Disparu en mer avec son père et sa petite amie, il est retrouvé vivant 5 ans plus tard sur une île près des côtes Chinoises. Mais il a changé : il est fort, courageux et déterminé à débarrasser Starling City de ses malfrats...",504.916,"/9hKYU0CovWVu3WyNkaQoYnAWsbU.jpg",6.8,5608,8,170,8
163,"/sJ8TnXxGm13VHcQrw3FnS6VXd8W.jpg","1993-10-29","[18]",2625,"Diagnostic : Meurtre","[""US""]","en","Diagnosis: Murder","Le docteur Mark Sloan aide un service de police à résoudre des enquêtes criminelles, en tant que consultant. Son fils Steve Sloan, policier très compétent, lui demande un coup de main pour résoudre les affaires difficiles.

Mark travaille au Community General Hospital de Los Angeles avec Amanda Livingstone, puis Bentley, qui est une de ses amies, et sur qui il peut compter pour résoudre les enquêtes. Pendant les deux premières saisons, Jack Stewart assiste Mark, Steve et Amanda puis décide de partir exercer dans le Colorado. À partir de la troisième saison, Jesse Travis prend la relève.",502.077,"/5yhozeY2KgYXQQE9kfbiIyypYiI.jpg",7.2,91,8,178,8
164,"/thLAoL6VeZGmCyDpCOeoxLvA8yS.jpg","2019-07-25","[10765,10759]",76479,"The Boys","[""US""]","en","The Boys","Lorsque les super-héros abusent de leurs super-pouvoirs au lieu de les utiliser pour faire le bien, les Boys se lancent dans une quête héroïque pour révéler la vérité sur The Seven et Vought, le conglomérat qui couvre leurs sales secrets.",497.724,"/4Tw8TB9ikrcgzJgR0LOvgfnXD74.jpg",8.5,8858,4,32,8
165,"/5s0VnyIk2nArAhVnIGVYQiElmea.jpg","2015-08-23","[10759,18]",62286,"Fear the Walking Dead","[""US""]","en","Fear the Walking Dead","Madison Clark est conseillère d’orientation dans un lycée de Los Angeles, aux États-Unis. Depuis la mort de son mari, elle élève seule ses deux enfants : Alicia, excellente élève, qui découvre les premiers émois amoureux, et son grand frère, Nick, qui a quitté la fac et cumule les problèmes. Ils n’acceptent pas vraiment le nouveau compagnon de leur mère, Travis Manawa, professeur dans le même lycée et père divorcé d’un jeune adolescent, Chris. Autour de cette famille recomposée, qui a du mal à recoller les morceaux, d’étranges comportements font leur apparition et une épidémie débute.

Prequel de The Walking Dead.",496.422,"/fGTFVoO4JHmtVTRsBvIOMUxdu1c.jpg",7.7,4624,8,113,8
166,"/6mE69fVYpgNVXFI0ezNaiQ3GS8.jpg","2011-01-09","[35,16]",32726,"Bob's Burgers","[""US""]","en","Bob's Burgers","Bob Belcher tient un petit restaurant de burgers dans une ville fictive américaine, aidé par sa femme, l'exubérante Linda, ainsi que ses trois enfants : Tina, l'aînée passionnée par les chevaux et les postérieurs, Gene, le garçon excentrique qui ne recule jamais devant un challenge, et enfin Louise, la petite dernière au caractère bien trempé toujours en train de faire des manigances.",493.239,"/couFnWryh9JRmmfDyPU6hUyTKIa.jpg",7.8,816,14,270,8
167,"/9faGSFi5jam6pDWGNd0p8JcJgXQ.jpg","2008-01-20","[18,80]",1396,"Breaking Bad","[""US""]","en","Breaking Bad","Walter White, professeur de chimie dans un lycée d'Albuquerque au Nouveau-Mexique, est atteint d'un cancer pulmonaire en phase terminale. Il s'associe à Jesse Pinkman, un ancien élève, cancre, toxicomane et dealer, afin d'assurer l'avenir financier de sa famille après son décès. L'improbable duo va alors synthétiser et commercialiser la plus pure méthamphétamine en cristaux jamais vue dans les Amériques.",490.203,"/3xnWaLQjelJDDF7LT1WBo6f4BRe.jpg",8.9,12594,5,62,8
168,"null","1948-01-01","[10764]",89293,"Bambi-Verleihung","[""DE""]","de","Bambi-Verleihung","",487.608,"/7Bc1fE5mKIYmhhgl0fVcw3nvDra.jpg",9,1,1,70,8
169,"/kitfuCa2TqX6oY5HvdFRjMMaLwc.jpg","2005-05-30","[10764]",2370,"Hell's Kitchen","[""US""]","en","Hell's Kitchen","Hell's Kitchen (en français la cuisine de l'enfer ou cuisine infernale) est une compétition américaine  de cuisine télévisée réelle basée sur la série britannique du même nom diffusée sur Fox. Elle est présentée par Gordon Ramsay. Deux équipes de chefs concourent pour un poste de chef dans un restaurant....",484.148,"/shOVFku8daIGRpgjTdMZBxUAvsV.jpg",6.9,236,22,340,8
170,"/Aj3hb13leEgC4lmU4YwRC4NaBsk.jpg","2001-10-02","[35]",4556,"Scrubs","[""US""]","en","Scrubs","Scrubs est une série centrée sur la vie du personnel de l'hôpital du Sacré-Cœur et particulièrement sur celle de John Dorian, alias « J.D. ». Au début de la série, J.D. est un jeune interne qui entre à l'hôpital, tout comme son meilleur ami et colocataire, l'apprenti-chirurgien Christopher Turk. Ils sont accompagnés dans leurs premiers pas par leur camarade Elliot Reid, jeune femme brillante mais névrosée au charme de laquelle J.D. n'est pas insensible, et par Carla Espinosa, infirmière au caractère bien trempé qui ne laisse pas Turk indifférent.",483.99,"/u1z05trCA7AuSuDhi365grwdos1.jpg",8,1580,9,182,8
190,"/k7T9xRyzP41wBVNyNeLmh8Ch7gD.jpg","2009-09-10","[18,10765]",18165,"Vampire Diaries","[""US""]","en","The Vampire Diaries","Quatre mois après le tragique accident de voiture qui a tué leurs parents, Elena Gilbert, 17 ans, et son frère Jeremy, 15 ans, essaient encore de s'adapter à cette nouvelle réalité. Belle et populaire, l'adolescente poursuit ses études au Mystic Falls High en s'efforçant de masquer son chagrin. Elena est immédiatement fascinée par Stefan et Damon Salvatore, deux frères que tout oppose. Elle ne tarde pas à découvrir qu'ils sont en fait des vampires...",448.239,"/xKltipwfXRgvyD2u79FUnXAZ09F.jpg",8.3,8410,8,171,10
191,"/ggPjnOA5sap6wyuAGUY7kwRseEi.jpg","1983-01-23","[10759]",1516,"L'Agence tous risques","[""US""]","en","The A-Team","L' « Agence tous risques », c'est un groupe de quatre anciens soldats d'un commando d'élite, recherchés par l'armée américaine après s'être évadés de prison, alors qu'ils avaient été condamnés à tort. Bien qu'Hannibal aime diriger les opérations, Futé est souvent à l'origine des plans de génie. Looping, un peu déjanté mais capable de piloter tout ce qui vole, apprécie particulièrement d'embêter Barracuda et ses kilos de bijoux autour du cou.",446,"/tw5zIQ0dxtHxEFln4CkMPI8AJvw.jpg",7.5,875,5,98,10
192,"/xWftQWlvdbgZx2uloutTVHc7CNP.jpg","2005-09-23","[10765,9648,18]",1606,"Ghost Whisperer","[""US""]","en","Ghost Whisperer","""Je m'appelle Melinda Gordon. Je viens de me marier, d'emménager dans une petite ville et d'ouvrir une boutique d'antiquités. Je pourrais être comme vous, mais depuis mon enfance, j'ai découvert que je peux entrer en contact avec les morts. Les esprits errants comme disait ma grand-mère. Ceux qui ne sont pas passés de l'autre côté parce qu'ils ont encore des affaires à résoudre avec les vivants et qui viennent me demander de l'aide. Pour vous raconter mon histoire, je dois vous raconter les leurs...""",445.903,"/nIboXXCporMO9Xskq7Rsf45Z6qW.jpg",8.1,1568,5,107,10
193,"/q18TcyP7w8yS44Sp6jW7kc3Buvm.jpg","2015-11-17","[18]",62650,"Chicago Med","[""US""]","en","Chicago Med","Le quotidien mouvementé du personnel d'un des plus importants hôpitaux de Chicago. Leur mission : sauver des vies, en se confrontant aux cas médicaux les plus critiques. Seuls leur courage et leur compassion leur permet au quotidien de faire face aux challenges parfois insurmontables de la médecine, ainsi qu'aux dilemmes éthiques propres à leur noble discipline.",445.562,"/gHP1tbA9XZ8rQTwgNpNKP8p3H9Z.jpg",8.3,1022,8,163,10
194,"/qBc0ST7YNvZVfCawuoxAm9QXTWB.jpg","1979-10-29","[35,18,10759]",3469,"Minder","[""GB""]","en","Minder","",440.054,"/4s9hiyQvTaMe1bK91HRCTgDTAoF.jpg",6.7,19,10,107,10
195,"/wsbb5sCQ3kugq0mQR8B0ZqKTVXC.jpg","2007-01-04","[80,18]",36301,"Notruf Hafenkante","[""DE""]","de","Notruf Hafenkante","",438.007,"/JSNSFn5vIIkdZnshTbNra4bcrZ.jpg",5,9,18,442,10
196,"/wiE9doxiLwq3WCGamDIOb2PqBqc.jpg","2013-09-12","[18,80]",60574,"Peaky Blinders","[""GB""]","en","Peaky Blinders","En 1919, à Birmingham, soldats, révolutionnaires politiques et criminels combattent pour se faire une place dans le paysage industriel de l'après-Guerre. Le Parlement s'attend à une violente révolte, et Winston Churchill mobilise des forces spéciales pour contenir les menaces. La famille Shelby compte parmi les membres les plus redoutables. Surnommés les ""Peaky Blinders"" par rapport à leur utilisation de lames de rasoir cachées dans leurs casquettes, ils tirent principalement leur argent de paris et de vol. Tommy Shelby, le plus dangereux de tous, va devoir faire face à l'arrivée de Campbell, un impitoyable chef de la police qui a pour mission de nettoyer la ville. Ne doit-il pas se méfier tout autant de la ravissante Grace Burgess ? Fraîchement installée dans le voisinage, celle-ci semble cacher un mystérieux passé et un dangereux secret.",437.385,"/bGZn5RVzMMXju4ev7xbl1aLdXqq.jpg",8.5,8950,6,36,10
197,"/jkDK2WoQDINrUr0mmvIRJH2TXIN.jpg","2015-01-14","[9648,18,80]",60585,"Harry Bosch","[""US""]","en","Bosch","Harry Bosch est un détective aux homicides à Los Angeles. Bien qu’il ait été lavé de tout soupçon par les forces de l’ordre, il est toujours en procès, accusé d’avoir tué de sang-froid un potentiel tueur. Malgré cette affaire, qui s'avère médiatique, Harry refuse de s’éloigner de son travail et enquête sur des ossements qui viennent d’être retrouvés.",432.21,"/vHv87Zx0EbNS8sxDunItqeqBXOD.jpg",8,479,7,68,10
198,"/1fLufp1ZI2cofG4rV2xYYk4ahSS.jpg","2001-09-24","[18]",2406,"Preuve à l'appui","[""US""]","en","Crossing Jordan","Après avoir passé quelques années à Los Angeles, le Dr Jordan Cavanaugh revient à Boston, sa ville natale pour reprendre son ancien job au département de médecine légale de la police. Obstinée et forte tête, Jordan suit son intuition et mène sa propre enquête pour démontrer sa théorie...",432.16,"/bywFoHoLZvW2vxDc7n4ToAKkR0y.jpg",7.3,128,6,117,10
199,"/hdljnb2VUZAkoQ5u07w6nwRFzMt.jpg","1956-10-05","[37,18]",14328,"Dick Powell's Zane Grey Theatre","[""US""]","en","Dick Powell's Zane Grey Theatre","",430.617,"/kY1GfRiVJI6pT5BdJmtJ5jtT6bh.jpg",4.7,6,5,147,10
200,"/ev3gkQVVNet0VPdFeeVJBeQbvej.jpg","2022-05-05","[80,18]",153657,"Bosch: Legacy","[""US""]","en","Bosch: Legacy","Harry Bosch entame un nouveau chapitre de sa carrière. Il se retrouve à travailler avec son ennemie d'autrefois et avocate de premier plan, Honey ""Money"" Chandler...

Spin-off de la série Harry Bosch.",430.073,"/jaBQkpjXw0wtbAFLJ23SKFc6fa8.jpg",8.2,102,2,20,10
201,"/p4GKINJxZoFbPEvX5NKIb4lzaL.jpg","2004-09-22","[80,18,9648]",2458,"Les Experts : Manhattan","[""US""]","en","CSI: NY","À New York, Mack Taylor dirige une brigade d'experts en chimie, biologie, physique, mécanique et médecine. Ces experts mettent leur savoir au service de la justice. Le bras droit de Mac Taylor, Stella Bonasera, le seconde avec toute la passion qu'elle met dans son travail. Leur équipe se compose de Danny Messer, né à Brooklyn, d'un médecin légiste, un ancien chirurgien qui s'est reconverti après les décès de deux de ses patients, de Don Flack, impatient et fougueux, et d'Aiden Burn, jolie jeune femme capable de s'adapter à toutes les situations.",428.663,"/34c5OfkUBvGtpH0aCeuEqvEJMSG.jpg",7.3,615,9,197,10
202,"/qSrSg6dZeZy6uJ6SfSKbEAwk3Wo.jpg","2014-01-08","[80,18]",58841,"Chicago Police Department","[""US""]","en","Chicago P.D.","Des officiers en uniforme qui patrouillent et combattent le crime dans la rue, aux membres de l'unité des renseignements affectés à des affaires majeures (crime organisé, trafic de drogue, homicides...), toutes les recrues du poste de police du district 21 de Chicago risquent quotidiennement leurs vies. Ces énormes responsabilités dépassent souvent le simple cadre professionnel et entâchent la sphère privée de ces hommes et de ces femmes d'exception.

Spin-off de Chicago Fire centré sur une brigade de police de la ville.",427.496,"/7gtp4lusk685hdmuEXMbYrmSQoY.jpg",8.5,2197,10,208,10
203,"/uJWhX326FnQifpTgJ0ymhHqH4QM.jpg","2023-10-27","[]",237826,"Woozle - Die Serie","[""DE""]","de","Woozle - Die Serie","",426.947,"/n8phuN049h17VzZrifK67dDBm70.jpg",1,1,1,20,10
204,"null","1975-01-12","[10767]",136450,"Les Rendez-vous du dimanche","[""FR""]","fr","Les Rendez-vous du dimanche","Au terme d'une carrière journalistique, Michel Drucker présente de 1975 à 1980 l'émission Les Rendez-vous du dimanche, où il reçoit nombre de personnalités de la chanson, du cinéma et du petit écran. L'émission, réalisée par Rémy Grumbach, est enregistrée aux Studios des Buttes Chaumont (studios 11 et 14) le samedi, et diffusée le lendemain après-midi.",423.342,"/csEN53LOtSMucpBohRi8YKY27WU.jpg",0,0,6,165,10
205,"/vbz8B3pIrGjWKY6Y3OhUDVugHz8.jpg","2004-10-03","[9648,18,35]",693,"Desperate Housewives","[""US""]","en","Desperate Housewives","Wisteria Lane est un lieu paisible où les habitants semblent mener une vie heureuse... en apparence seulement ! Car en y regardant de plus près, on découvre bien vite, dans l'intimité de chacun, que le bonheur n'est pas toujours au rendez-vous. Et peu à peu, les secrets remontent inévitablement à la surface, risquant de faire voler en éclat le vernis lisse de leur tranquille existence...",422.885,"/mmL7HMdGOEaA8tR58s1PrpFsSmY.jpg",7.9,1662,8,179,10
206,"/lNpkvX2s8LGB0mjGODMT4o6Up7j.jpg","1999-01-10","[18]",1398,"Les Soprano","[""US""]","en","The Sopranos","Chef de la mafia et père de famille, Tony Soprano confie ses angoisses au Dr Jennifer Melfi, son psychiatre.

",422.858,"/11tZtih58G467gSC3mdUD5vK3w6.jpg",8.6,2337,6,86,10
